Grupo;AnoMesContemplacao;QtdContemLance;MaiorLance;MenorLance;MediaLance;TipoBem;Indicador;NumeroAssembleia;PrazoGrupo;PrazoRestante;INCC;INCC2;GrupoParceiro
003117;202505;1;12,229;12,229;12,229;Auto;;72;84;12;2020-05-15;;S
003117;202506;5;24,5724;19,07;23,22718;Auto;;72;84;12;2020-05-15;;S
003117;202508;3;23,81;23,81;23,81;Auto;;72;84;12;2020-05-15;;S
003117;202509;2;22,6195;16,2585;19,439;Auto;;72;84;12;2020-05-15;;S
003117;202510;2;21,429;21,429;21,429;Auto;;72;84;12;2020-05-15;;S
003117;202512;1;12,84;12,84;12,84;Auto;;72;84;12;2020-05-15;;S
003117;202602;1;10,9493;10,9493;10,9493;Auto;;72;84;12;2020-05-15;;S
003118;202503;3;23;20,1579;21,4193;Auto;;72;84;12;2020-05-15;;N
003118;202504;3;23,4486;14,6579;18,36883333;Auto;;72;84;12;2020-05-15;;N
003118;202505;2;28,4856;20;24,2428;Auto;;72;84;12;2020-05-15;;N
003118;202506;2;19,6416;19,6416;19,6416;Auto;;72;84;12;2020-05-15;;N
003118;202508;2;23,81;23,81;23,81;Auto;;72;84;12;2020-05-15;;N
003118;202509;1;22,6195;22,6195;22,6195;Auto;;72;84;12;2020-05-15;;N
003118;202510;2;22,4688;21,429;21,9489;Auto;;72;84;12;2020-05-15;;N
003118;202511;1;20;20;20;Auto;;72;84;12;2020-05-15;;N
003118;202601;1;10,2158;10,2158;10,2158;Auto;;72;84;12;2020-05-15;;N
003118;202602;2;2,9;2,4611;2,68055;Auto;;72;84;12;2020-05-15;;N
003119;202503;3;23,7989;21,1;22,60366667;Auto;;72;84;12;2020-05-15;;S
003119;202504;2;22,4121;22,159;22,28555;Auto;;72;84;12;2020-05-15;;S
003119;202505;1;22;22;22;Auto;;72;84;12;2020-05-15;;S
003119;202506;5;23,2263;9,406;20,46224;Auto;;72;84;12;2020-05-15;;S
003119;202508;1;19,5683;19,5683;19,5683;Auto;;72;84;12;2020-05-15;;S
003119;202509;1;20;20;20;Auto;;72;84;12;2020-05-15;;S
003119;202510;3;22,2627;15;19,5639;Auto;;72;84;12;2020-05-15;;S
003119;202601;1;17,8575;17,8575;17,8575;Auto;;72;84;12;2020-05-15;;S
003119;202602;1;15,9059;15,9059;15,9059;Auto;;72;84;12;2020-05-15;;S
003120;202504;3;26,0653;9,6355;16,35076667;Auto;;72;84;12;2020-05-15;;N
003120;202506;4;24,4556;7,2858;20,16315;Auto;;72;84;12;2020-05-15;;N
003120;202507;2;34,7121;7,7132;21,21265;Auto;;72;84;12;2020-05-15;;N
003120;202508;6;23,81;15,4541;21,94901667;Auto;;72;84;12;2020-05-15;;N
003120;202509;1;22,6195;22,6195;22,6195;Auto;;72;84;12;2020-05-15;;N
003120;202510;4;21,429;21,429;21,429;Auto;;72;84;12;2020-05-15;;N
003120;202511;1;20,2385;20,2385;20,2385;Auto;;72;84;12;2020-05-15;;N
003120;202512;1;19,048;19,048;19,048;Auto;;72;84;12;2020-05-15;;N
003120;202602;1;10;10;10;Auto;;72;84;12;2020-05-15;;N
003121;202503;3;23;11,1326;16,71086667;Auto;;72;84;12;2020-05-15;;S
003121;202504;2;12,6368;12;12,3184;Auto;;72;84;12;2020-05-15;;S
003121;202505;4;15,4085;12,1999;14,4026;Auto;;72;84;12;2020-05-15;;S
003121;202506;3;26,191;19,4137;21,6728;Auto;;72;84;12;2020-05-15;;S
003121;202508;4;33,0336;21,5184;24,3972;Auto;;72;84;12;2020-05-15;;S
003121;202509;3;22,6195;22,6195;22,6195;Auto;;72;84;12;2020-05-15;;S
003121;202510;2;22,2991;22,2649;22,282;Auto;;72;84;12;2020-05-15;;S
003121;202511;2;20,2384;10,889;15,5637;Auto;;72;84;12;2020-05-15;;S
003121;202601;2;17,8575;10,3942;14,12585;Auto;;72;84;12;2020-05-15;;S
003121;202602;1;11,8867;11,8867;11,8867;Auto;;72;84;12;2020-05-15;;S
003122;202503;11;29,7625;29,7625;29,7625;Auto;;72;84;12;2020-05-15;;S
003122;202504;8;31,3668;28,572;28,92135;Auto;;72;84;12;2020-05-15;;S
003122;202505;11;27,3815;27,3815;27,3815;Auto;;72;84;12;2020-05-15;;S
003122;202506;10;26,191;26,191;26,191;Auto;;72;84;12;2020-05-15;;S
003122;202507;10;25,0005;25,0005;25,0005;Auto;;72;84;12;2020-05-15;;S
003122;202508;11;25,1937;15;22,93239091;Auto;;72;84;12;2020-05-15;;S
003122;202509;9;22,6195;22,6195;22,6195;Auto;;72;84;12;2020-05-15;;S
003122;202510;9;21,429;21,4288;21,42897778;Auto;;72;84;12;2020-05-15;;S
003122;202511;3;21,7715;13,4886;18,42003333;Auto;;72;84;12;2020-05-15;;S
003122;202512;3;25,6734;19,048;21,25646667;Auto;;72;84;12;2020-05-15;;S
003122;202601;4;17,8575;10,8;15,717;Auto;;72;84;12;2020-05-15;;S
003122;202602;3;15,717;7,2079;12,88063333;Auto;;72;84;12;2020-05-15;;S
003122;202603;3;15,4765;15,47;15,47433333;Auto;;72;84;12;2020-05-15;;S
003122;202604;1;14,28;14,28;14,28;Auto;;72;84;12;2020-05-15;;S
003123;202503;5;29,7625;19,4878;24,22012;Auto;;72;84;12;2020-05-15;;S
003123;202504;3;24,7655;15,4878;20,7511;Auto;;72;84;12;2020-05-15;;S
003123;202505;2;15,05;9,546;12,298;Auto;;72;84;12;2020-05-15;;S
003123;202506;3;31,7725;24,0813;26,64503333;Auto;;72;84;12;2020-05-15;;S
003123;202508;3;23,81;23;23,54;Auto;;72;84;12;2020-05-15;;S
003123;202509;1;22,6195;22,6195;22,6195;Auto;;72;84;12;2020-05-15;;S
003123;202510;3;21,429;15;19,286;Auto;;72;84;12;2020-05-15;;S
003123;202511;1;10,1777;10,1777;10,1777;Auto;;72;84;12;2020-05-15;;S
003123;202602;1;5,1828;5,1828;5,1828;Auto;;72;84;12;2020-05-15;;S
003124;202503;3;27,1624;21,1;23,69433333;Auto;;72;84;12;2020-05-15;;N
003124;202504;2;21,2548;17;19,1274;Auto;;72;84;12;2020-05-15;;N
003124;202505;1;22,0402;22,0402;22,0402;Auto;;72;84;12;2020-05-15;;N
003124;202506;3;22,3562;10,01;18,2408;Auto;;72;84;12;2020-05-15;;N
003124;202507;1;7,6942;7,6942;7,6942;Auto;;72;84;12;2020-05-15;;N
003124;202508;4;23;12,7537;19,384125;Auto;;72;84;12;2020-05-15;;N
003124;202510;1;20,4941;20,4941;20,4941;Auto;;72;84;12;2020-05-15;;N
003124;202511;2;20,2385;5,5392;12,88885;Auto;;72;84;12;2020-05-15;;N
003125;202503;3;30,9518;8;22,90476667;Auto;;72;84;12;2020-05-15;;N
003125;202504;4;18,2939;5,0001;12,47045;Auto;;72;84;12;2020-05-15;;N
003125;202505;3;16;11,8088;13,24296667;Auto;;72;84;12;2020-05-15;;N
003125;202506;4;23,6985;4,589;16,599675;Auto;;72;84;12;2020-05-15;;N
003125;202508;2;19,1611;19,1611;19,1611;Auto;;72;84;12;2020-05-15;;N
003125;202509;3;19,4535;6;14,969;Auto;;72;84;12;2020-05-15;;N
003125;202510;1;20,4535;20,4535;20,4535;Auto;;72;84;12;2020-05-15;;N
003125;202512;1;20,2694;20,2694;20,2694;Auto;;72;84;12;2020-05-15;;N
003125;202601;1;14,7933;14,7933;14,7933;Auto;;72;84;12;2020-05-15;;N
003125;202602;1;12,6816;12,6816;12,6816;Auto;;72;84;12;2020-05-15;;N
003125;202603;1;16,1022;16,1022;16,1022;Auto;;72;84;12;2020-05-15;;N
003126;202503;8;29,7625;4,9459;18,1274625;Auto;;72;84;12;2020-05-15;;S
003126;202504;12;30,1853;17;24,9875;Auto;;72;84;12;2020-05-15;;S
003126;202505;6;27,3815;3,7502;19,3347;Auto;;72;84;12;2020-05-15;;S
003126;202506;8;25,5383;11,6197;23,2481375;Auto;;72;84;12;2020-05-15;;S
003126;202507;1;23,4;23,4;23,4;Auto;;72;84;12;2020-05-15;;S
003126;202508;3;36,4689;4,3812;21,55336667;Auto;;72;84;12;2020-05-15;;S
003126;202509;4;26,703;2,859;14,5928;Auto;;72;84;12;2020-05-15;;S
003126;202510;2;13,6852;6,7427;10,21395;Auto;;72;84;12;2020-05-15;;S
003126;202511;2;20;18,6361;19,31805;Auto;;72;84;12;2020-05-15;;S
003126;202512;2;19,048;10;14,524;Auto;;72;84;12;2020-05-15;;S
003126;202601;1;16,4022;16,4022;16,4022;Auto;;72;84;12;2020-05-15;;S
003126;202602;1;8,4914;8,4914;8,4914;Auto;;72;84;12;2020-05-15;;S
003126;202603;1;6,956;6,956;6,956;Auto;;72;84;12;2020-05-15;;S
003127;202503;1;10,0855;10,0855;10,0855;Auto;;72;84;12;2020-05-15;;N
003127;202504;2;23;19;21;Auto;;72;84;12;2020-05-15;;N
003127;202506;4;23,418;4,1358;15,42125;Auto;;72;84;12;2020-05-15;;N
003127;202507;1;6,5008;6,5008;6,5008;Auto;;72;84;12;2020-05-15;;N
003127;202508;4;17,6372;4,3721;12,0781;Auto;;72;84;12;2020-05-15;;N
003127;202509;1;14,9442;14,9442;14,9442;Auto;;72;84;12;2020-05-15;;N
003127;202510;2;20,78;15,9442;18,3621;Auto;;72;84;12;2020-05-15;;N
003128;202504;3;24,1526;17;20,3842;Auto;;72;84;12;2020-05-15;;N
003128;202505;3;22,1597;15,7574;18,54116667;Auto;;72;84;12;2020-05-15;;N
003128;202506;3;26,191;15;20,73066667;Auto;;72;84;12;2020-05-15;;N
003128;202507;2;10,7134;10,2387;10,47605;Auto;;72;84;12;2020-05-15;;N
003128;202508;2;23,81;21,0854;22,4477;Auto;;72;84;12;2020-05-15;;N
003128;202509;2;21,4534;20,2914;20,8724;Auto;;72;84;12;2020-05-15;;N
003128;202510;2;21,2914;21,2914;21,2914;Auto;;72;84;12;2020-05-15;;N
003129;202503;2;21,4462;21,1;21,2731;Auto;;72;84;12;2020-05-15;;S
003129;202504;5;20,9462;15,9462;18,3645;Auto;;72;84;12;2020-05-15;;S
003129;202505;3;25,9784;15,001;19,51583333;Auto;;72;84;12;2020-05-15;;S
003129;202506;4;21,5647;10,6407;18,8337;Auto;;72;84;12;2020-05-15;;S
003129;202507;1;18,2752;18,2752;18,2752;Auto;;72;84;12;2020-05-15;;S
003129;202509;1;15;15;15;Auto;;72;84;12;2020-05-15;;S
003129;202510;1;19,3687;19,3687;19,3687;Auto;;72;84;12;2020-05-15;;S
003129;202512;2;18,4324;9,2872;13,8598;Auto;;72;84;12;2020-05-15;;S
003129;202601;1;5,01;5,01;5,01;Auto;;72;84;12;2020-05-15;;S
003129;202603;1;7,4795;7,4795;7,4795;Auto;;72;84;12;2020-05-15;;S
003129;202604;1;10,6259;10,6259;10,6259;Auto;;72;84;12;2020-05-15;;S
003130;202503;1;29,7625;29,7625;29,7625;Auto;;72;84;12;2020-05-22;;N
003130;202504;2;26;16,8236;21,4118;Auto;;72;84;12;2020-05-22;;N
003130;202505;1;15,8463;15,8463;15,8463;Auto;;72;84;12;2020-05-22;;N
003130;202509;1;11,51;11,51;11,51;Auto;;72;84;12;2020-05-22;;N
003131;202503;9;29,7625;29,7625;29,7625;Auto;;72;84;12;2020-05-22;;S
003131;202504;8;28,572;28,2659;28,5337375;Auto;;72;84;12;2020-05-22;;S
003131;202505;8;28,7757;27,3815;27,555775;Auto;;72;84;12;2020-05-22;;S
003131;202506;11;26,191;26,191;26,191;Auto;;72;84;12;2020-05-22;;S
003131;202507;9;25,0005;25,0005;25,0005;Auto;;72;84;12;2020-05-22;;S
003131;202508;10;25,0177;14,4971;21,0077;Auto;;72;84;12;2020-05-22;;S
003131;202509;10;26,346;22;22,9302;Auto;;72;84;12;2020-05-22;;S
003131;202510;10;22,2942;21;21,49493;Auto;;72;84;12;2020-05-22;;S
003131;202511;5;21,0818;20;20,35946;Auto;;72;84;12;2020-05-22;;S
003131;202512;3;19,048;19,048;19,048;Auto;;72;84;12;2020-05-22;;S
003131;202601;7;18,9305;6,6599;16,41112857;Auto;;72;84;12;2020-05-22;;S
003131;202602;5;16,667;2;10,77292;Auto;;72;84;12;2020-05-22;;S
003131;202604;3;14,286;10;12,85713333;Auto;;72;84;12;2020-05-22;;S
003132;202504;2;21,5311;11;16,26555;Auto;;72;84;12;2020-05-22;;S
003132;202505;2;15,001;15,001;15,001;Auto;;72;84;12;2020-05-22;;S
003132;202506;5;18,8706;17,4176;18,38626667;Auto;;72;84;12;2020-05-22;;S
003132;202507;2;25,999;9,8358;17,9174;Auto;;72;84;12;2020-05-22;;S
003132;202508;4;21,6374;13,0332;19,48635;Auto;;72;84;12;2020-05-22;;S
003132;202510;1;18,7928;18,7928;18,7928;Auto;;72;84;12;2020-05-22;;S
003132;202511;1;7,2207;7,2207;7,2207;Auto;;72;84;12;2020-05-22;;S
003132;202603;1;9,1304;9,1304;9,1304;Auto;;72;84;12;2020-05-22;;S
003133;202503;3;37,7149;21,1;27,80236667;Auto;;72;84;12;2020-05-22;;S
003133;202504;4;23,3565;16;19,385225;Auto;;72;84;12;2020-05-22;;S
003133;202505;2;24,5318;17,3338;20,9328;Auto;;72;84;12;2020-05-22;;S
003133;202506;2;24,19;21,6817;22,93585;Auto;;72;84;12;2020-05-22;;S
003133;202507;1;25,0005;25,0005;25,0005;Auto;;72;84;12;2020-05-22;;S
003133;202508;5;31,2043;10;21,40878;Auto;;72;84;12;2020-05-22;;S
003133;202510;2;22,0709;15;18,53545;Auto;;72;84;12;2020-05-22;;S
003133;202511;1;20,2385;20,2385;20,2385;Auto;;72;84;12;2020-05-22;;S
003133;202601;3;17,8575;8,7168;14,8106;Auto;;72;84;12;2020-05-22;;S
003133;202602;3;16,667;10,5699;12,60226667;Auto;;72;84;12;2020-05-22;;S
003133;202604;1;14,286;14,286;14,286;Auto;;72;84;12;2020-05-22;;S
003134;202503;1;17,7974;17,7974;17,7974;Auto;;72;84;12;2020-05-22;;S
003134;202504;1;9,2237;9,2237;9,2237;Auto;;72;84;12;2020-05-22;;S
003134;202505;8;27,3815;15,9307;22,95975;Auto;;72;84;12;2020-05-22;;S
003134;202506;5;23,0042;23,0042;23,0042;Auto;;72;84;12;2020-05-22;;S
003134;202507;1;10,735;10,735;10,735;Auto;;72;84;12;2020-05-22;;S
003134;202508;4;23,81;23,1286;23,502125;Auto;;72;84;12;2020-05-22;;S
003134;202509;2;22,3214;22,3214;22,3214;Auto;;72;84;12;2020-05-22;;S
003134;202602;1;10,5874;10,5874;10,5874;Auto;;72;84;12;2020-05-22;;S
003135;202503;1;18;18;18;Auto;;72;84;12;2020-05-22;;N
003135;202504;2;21;19;20;Auto;;72;84;12;2020-05-22;;N
003135;202505;1;40,3694;40,3694;40,3694;Auto;;72;84;12;2020-05-22;;N
003135;202510;2;26,6896;10,8371;18,76335;Auto;;72;84;12;2020-05-22;;N
003135;202511;3;4,5069;2,6926;3,462166667;Auto;;72;84;12;2020-05-22;;N
003136;202503;2;21,3953;15;18,19765;Auto;;72;84;12;2020-05-22;;S
003136;202504;1;28,572;28,572;28,572;Auto;;72;84;12;2020-05-22;;S
003136;202505;2;27,3815;21,9607;24,6711;Auto;;72;84;12;2020-05-22;;S
003136;202506;1;10,5235;10,5235;10,5235;Auto;;72;84;12;2020-05-22;;S
003136;202507;1;25;25;25;Auto;;72;84;12;2020-05-22;;S
003136;202508;4;23,81;12,6919;21,030475;Auto;;72;84;12;2020-05-22;;S
003136;202509;4;21,9409;12,7714;17,377;Auto;;72;84;12;2020-05-22;;S
003136;202510;2;11,4559;2,6444;7,05015;Auto;;72;84;12;2020-05-22;;S
003136;202511;1;20,2385;20,2385;20,2385;Auto;;72;84;12;2020-05-22;;S
003137;202503;9;29,7625;29,7625;29,7625;Auto;;72;84;12;2020-05-22;;S
003137;202504;9;28,572;28,572;28,572;Auto;;72;84;12;2020-05-22;;S
003137;202505;6;27,3815;27,3815;27,3815;Auto;;72;84;12;2020-05-22;;S
003137;202506;12;26,191;26;26,17508333;Auto;;72;84;12;2020-05-22;;S
003137;202507;10;25,0005;25,0005;25,0005;Auto;;72;84;12;2020-05-22;;S
003137;202508;5;25,0175;18;22,7275;Auto;;72;84;12;2020-05-22;;S
003137;202509;12;22,6195;20;22,09401667;Auto;;72;84;12;2020-05-22;;S
003137;202510;9;22,4808;16;20,33942222;Auto;;72;84;12;2020-05-22;;S
003137;202511;7;20,2385;9,8456;17,28755714;Auto;;72;84;12;2020-05-22;;S
003137;202512;3;20,0008;19;19,3496;Auto;;72;84;12;2020-05-22;;S
003137;202601;4;17,8575;11,1;16,168125;Auto;;72;84;12;2020-05-22;;S
003137;202602;6;16,667;7,7753;14,90758333;Auto;;72;84;12;2020-05-22;;S
003137;202604;1;10;10;10;Auto;;72;84;12;2020-05-22;;S
003138;202503;11;44,8288;7;22,24979091;Auto;;72;110;38;2020-05-22;;N
003138;202504;9;43,8973;14,4056;23,22643333;Auto;;72;110;38;2020-05-22;;N
003138;202505;3;30;12,2454;18,8486;Auto;;72;110;38;2020-05-22;;N
003138;202506;8;35;13,3922;20,2166875;Auto;;72;110;38;2020-05-22;;N
003138;202507;12;44,2155;11;18,108575;Auto;;72;110;38;2020-05-22;;N
003138;202508;7;29,9586;11,4102;19,43914286;Auto;;72;110;38;2020-05-22;;N
003138;202509;4;25;21,4391;22,9399;Auto;;72;110;38;2020-05-22;;N
003138;202510;11;25,9399;19,8799;21,58265455;Auto;;72;110;38;2020-05-22;;N
003138;202511;5;32;21,7594;25,0459;Auto;;72;110;38;2020-05-22;;N
003138;202512;15;32,43;21;25,51206;Auto;;72;110;38;2020-05-22;;N
003138;202601;8;24,9945;20,6;23,0740625;Auto;;72;110;38;2020-05-22;;N
003138;202602;12;41,0017;14,6013;27,172775;Auto;;72;110;38;2020-05-22;;N
003138;202603;9;29;17,7776;24,75616667;Auto;;72;110;38;2020-05-22;;N
003139;202503;1;47,2069;47,2069;47,2069;Auto;;72;84;12;2020-05-22;;S
003139;202504;4;28,4702;7,0306;18,6252;Auto;;72;84;12;2020-05-22;;S
003139;202505;3;17,7483;7,8871;13,54546667;Auto;;72;84;12;2020-05-22;;S
003139;202508;3;18,1313;18,1313;18,1313;Auto;;72;84;12;2020-05-22;;S
003139;202509;1;20,1313;20,1313;20,1313;Auto;;72;84;12;2020-05-22;;S
003139;202511;1;20,2385;20,2385;20,2385;Auto;;72;84;12;2020-05-22;;S
003139;202512;2;22,656;7,6543;15,15515;Auto;;72;84;12;2020-05-22;;S
003139;202601;1;11,9315;11,9315;11,9315;Auto;;72;84;12;2020-05-22;;S
003140;202503;1;14,9381;14,9381;14,9381;Auto;;71;84;13;2020-06-12;;N
003140;202504;3;25;15,9826;19,9942;Auto;;71;84;13;2020-06-12;;N
003140;202505;6;26,463;20,6427;22,45805;Auto;;71;84;13;2020-06-12;;N
003140;202506;5;21,963;21,001;21,7706;Auto;;71;84;13;2020-06-12;;N
003140;202507;1;23,0001;23,0001;23,0001;Auto;;71;84;13;2020-06-12;;N
003140;202508;4;25,0005;25,0005;25,0005;Auto;;71;84;13;2020-06-12;;N
003140;202510;4;22,6195;9,9306;15,7448;Auto;;71;84;13;2020-06-12;;N
003140;202511;1;10,0026;10,0026;10,0026;Auto;;71;84;13;2020-06-12;;N
003140;202601;1;15;15;15;Auto;;71;84;13;2020-06-12;;N
003140;202604;1;6,2203;6,2203;6,2203;Auto;;71;84;13;2020-06-12;;N
003141;202503;1;18,0852;18,0852;18,0852;Auto;;71;84;13;2020-06-12;;S
003141;202504;1;25;25;25;Auto;;71;84;13;2020-06-12;;S
003141;202505;5;28,0386;25;26,79952;Auto;;71;84;13;2020-06-12;;S
003141;202506;5;35,6056;22,9865;25,6232;Auto;;71;84;13;2020-06-12;;S
003141;202507;2;26,191;26,1111;26,15105;Auto;;71;84;13;2020-06-12;;S
003141;202508;4;26,0312;3,3679;14,441875;Auto;;71;84;13;2020-06-12;;S
003141;202509;1;19,7101;19,7101;19,7101;Auto;;71;84;13;2020-06-12;;S
003141;202510;1;23,5011;23,5011;23,5011;Auto;;71;84;13;2020-06-12;;S
003141;202511;1;18,884;18,884;18,884;Auto;;71;84;13;2020-06-12;;S
003141;202512;1;20,2385;20,2385;20,2385;Auto;;71;84;13;2020-06-12;;S
003141;202602;2;3,5337;3;3,26685;Auto;;71;84;13;2020-06-12;;S
003142;202503;17;30,953;24,3109;28,5548;Auto;;71;84;13;2020-06-12;;S
003142;202504;12;29,7625;27,6659;29,3114;Auto;;71;84;13;2020-06-12;;S
003142;202505;11;50,8223;27,5058;30,11011818;Auto;;71;84;13;2020-06-12;;S
003142;202506;8;27,3815;27,3815;27,3815;Auto;;71;84;13;2020-06-12;;S
003142;202507;10;34,117;26,191;26,9836;Auto;;71;84;13;2020-06-12;;S
003142;202508;10;27,3276;19;24,53306;Auto;;71;84;13;2020-06-12;;S
003142;202509;9;25,8404;6,8707;22,60248889;Auto;;71;84;13;2020-06-12;;S
003142;202510;7;22,6195;7,1737;20,41295714;Auto;;71;84;13;2020-06-12;;S
003142;202511;4;21,429;15,33;19,90425;Auto;;71;84;13;2020-06-12;;S
003142;202512;4;21,2409;3,593;16,327725;Auto;;71;84;13;2020-06-12;;S
003142;202601;4;27,756;16,3277;19,184775;Auto;;71;84;13;2020-06-12;;S
003142;202602;2;17,8575;17,8575;17,8575;Auto;;71;84;13;2020-06-12;;S
003142;202603;1;16;16;16;Auto;;71;84;13;2020-06-12;;S
003142;202604;4;15,4765;10;13,987825;Auto;;71;84;13;2020-06-12;;S
003143;202503;13;30,953;26,9795;28,72013077;Auto;;71;84;13;2020-06-12;;S
003143;202504;14;29,7625;27,7084;29,10635;Auto;;71;84;13;2020-06-12;;S
003143;202505;8;28,572;10;20,3138125;Auto;;71;84;13;2020-06-12;;S
003143;202506;6;27,3815;12;24,81791667;Auto;;71;84;13;2020-06-12;;S
003143;202507;11;30,1077;7,983;22,22384545;Auto;;71;84;13;2020-06-12;;S
003143;202508;3;25,0005;9,85;19,95033333;Auto;;71;84;13;2020-06-12;;S
003143;202509;3;23,81;7,109;17,973;Auto;;71;84;13;2020-06-12;;S
003143;202510;4;22,6195;11,4488;18,395225;Auto;;71;84;13;2020-06-12;;S
003143;202511;2;21,429;0,0055;10,71725;Auto;;71;84;13;2020-06-12;;S
003143;202601;3;19,048;7,3439;12,08063333;Auto;;71;84;13;2020-06-12;;S
003143;202602;3;19,207;4,3896;10,21856667;Auto;;71;84;13;2020-06-12;;S
003143;202603;1;10,8988;10,8988;10,8988;Auto;;71;84;13;2020-06-12;;S
003143;202604;2;10;3,7812;6,8906;Auto;;71;84;13;2020-06-12;;S
003144;202503;2;22,7705;21,1;21,93525;Auto;;71;84;13;2020-06-12;;N
003144;202504;5;22,2705;11;17,75238;Auto;;71;84;13;2020-06-12;;N
003144;202505;2;28,572;28,572;28,572;Auto;;71;84;13;2020-06-12;;N
003144;202506;5;24,5831;9,57;18,50038;Auto;;71;84;13;2020-06-12;;N
003144;202507;2;26,191;9,57;17,8805;Auto;;71;84;13;2020-06-12;;N
003144;202508;1;23,3176;23,3176;23,3176;Auto;;71;84;13;2020-06-12;;N
003144;202509;2;19,3753;17,7389;18,5571;Auto;;71;84;13;2020-06-12;;N
003144;202510;3;20,7056;3,275;13,99353333;Auto;;71;84;13;2020-06-12;;N
003144;202512;1;6,2013;6,2013;6,2013;Auto;;71;84;13;2020-06-12;;N
003144;202602;1;7,7963;7,7963;7,7963;Auto;;71;84;13;2020-06-12;;N
003144;202603;1;15,1887;15,1887;15,1887;Auto;;71;84;13;2020-06-12;;N
003145;202503;1;17,7982;17,7982;17,7982;Auto;;71;84;13;2020-06-12;;S
003145;202504;4;25,0574;20,0574;22,596375;Auto;;71;84;13;2020-06-12;;S
003145;202505;3;15,7777;15,001;15,44256667;Auto;;71;84;13;2020-06-12;;S
003145;202506;2;22,9004;17,0733;19,98685;Auto;;71;84;13;2020-06-12;;S
003145;202507;4;25;4,2914;13,56035;Auto;;71;84;13;2020-06-12;;S
003145;202508;3;18,647;3,2876;13,5272;Auto;;71;84;13;2020-06-12;;S
003145;202510;2;28,4035;17,5461;22,9748;Auto;;71;84;13;2020-06-12;;S
003145;202511;1;21,429;21,429;21,429;Auto;;71;84;13;2020-06-12;;S
003145;202512;2;20;20;20;Auto;;71;84;13;2020-06-12;;S
003145;202601;1;19,048;19,048;19,048;Auto;;71;84;13;2020-06-12;;S
003146;202503;3;23;14,9341;20,05523333;Auto;;71;84;13;2020-06-12;;S
003146;202504;5;24,9326;11;19,09436;Auto;;71;84;13;2020-06-12;;S
003146;202505;3;26,2942;15,001;21,43173333;Auto;;71;84;13;2020-06-12;;S
003146;202506;6;21,7942;5,4291;19,06668333;Auto;;71;84;13;2020-06-12;;S
003146;202508;4;23,855;10,579;18,103025;Auto;;71;84;13;2020-06-12;;S
003146;202510;3;39,5201;21,6812;27,9396;Auto;;71;84;13;2020-06-12;;S
003146;202601;1;19,0001;19,0001;19,0001;Auto;;71;84;13;2020-06-12;;S
003147;202503;3;24,7069;12;17,23593333;Auto;;71;84;13;2020-06-12;;N
003147;202504;5;24,2069;17;20,3005;Auto;;71;84;13;2020-06-12;;N
003147;202505;3;23;21,6817;22,24153333;Auto;;71;84;13;2020-06-12;;N
003147;202506;5;28,5586;14,5;18,59412;Auto;;71;84;13;2020-06-12;;N
003147;202508;2;23,3561;23,3561;23,3561;Auto;;71;84;13;2020-06-12;;N
003147;202509;2;21,9547;12,4409;17,1978;Auto;;71;84;13;2020-06-12;;N
003147;202601;1;7,9999;7,9999;7,9999;Auto;;71;84;13;2020-06-12;;N
003148;202503;2;20,88;14,8885;17,88425;Auto;;71;84;13;2020-06-12;;N
003148;202505;1;24;24;24;Auto;;71;84;13;2020-06-12;;N
003148;202506;2;11,8536;8,799;10,3263;Auto;;71;84;13;2020-06-12;;N
003148;202507;2;11,1256;7,3231;9,22435;Auto;;71;84;13;2020-06-12;;N
003148;202508;5;19,3753;16,6203;17,69822;Auto;;71;84;13;2020-06-12;;N
003148;202509;1;16,1769;16,1769;16,1769;Auto;;71;84;13;2020-06-12;;N
003148;202512;1;6,3466;6,3466;6,3466;Auto;;71;84;13;2020-06-12;;N
003148;202601;1;3,0819;3,0819;3,0819;Auto;;71;84;13;2020-06-12;;N
003149;202503;12;30,953;27,7852;30,52626667;Auto;;71;84;13;2020-06-12;;S
003149;202504;10;29,7625;28,7748;29,46603;Auto;;71;84;13;2020-06-12;;S
003149;202505;9;30,5762;26,7748;27,99593333;Auto;;71;84;13;2020-06-12;;S
003149;202506;13;29,2119;27,3815;27,5223;Auto;;71;84;13;2020-06-12;;S
003149;202507;8;26,191;21,5188;25,5831;Auto;;71;84;13;2020-06-12;;S
003149;202508;6;28,7555;19,0344;22,50741667;Auto;;71;84;13;2020-06-12;;S
003149;202509;5;24,9815;4,2825;17,3968;Auto;;71;84;13;2020-06-12;;S
003149;202510;7;25,9766;4,7253;14,40107143;Auto;;71;84;13;2020-06-12;;S
003149;202511;5;21,429;5;18,1432;Auto;;71;84;13;2020-06-12;;S
003149;202512;2;20,2385;6,9709;13,6047;Auto;;71;84;13;2020-06-12;;S
003149;202601;4;19;4,6564;12,71645;Auto;;71;84;13;2020-06-12;;S
003149;202602;4;17;4,1843;11,654275;Auto;;71;84;13;2020-06-12;;S
003149;202604;2;18,0098;10;14,0049;Auto;;71;84;13;2020-06-12;;S
003150;202503;1;11;11;11;Auto;;71;84;13;2020-06-12;;S
003150;202504;5;30,9519;9,9376;17,40888;Auto;;71;84;13;2020-06-12;;S
003150;202505;4;28,572;6;19,392975;Auto;;71;84;13;2020-06-12;;S
003150;202506;2;16,2418;9,8043;13,02305;Auto;;71;84;13;2020-06-12;;S
003150;202507;1;18;18;18;Auto;;71;84;13;2020-06-12;;S
